mkm_map,nf_shinv_20190224,nf_upeur_20190224,f_shinv_20190224,f_upeur_20190224
/en/Magic/Products/Singles/Modern-Masters-2015/Darksteel-Citadel,3033,0.02,183,0.75
/en/Magic/Products/Singles/Magic-Origins/Tragic-Arrogance,2515,0.02,241,0.20
/en/Magic/Products/Singles/Shadows-over-Innistrad/Howlpack-Resurgence,4235,0.02,114,0.10
/en/Magic/Products/Singles/Eternal-Masters/Isochron-Scepter,406,1.80,81,3.49
/en/Magic/Products/Singles/Eldritch-Moon/Mirrorwing-Dragon,1785,0.10,113,0.50
/en/Magic/Products/Singles/Conspiracy-Take-the-Crown/Desertion,671,0.49,58,2.00
/en/Magic/Products/Singles/Kaladesh/Deadlock-Trap,7152,0.02,508,0.05
/en/Magic/Products/Singles/Modern-Masters-2017/Restoration-Angel,904,1.29,100,4.90
/en/Magic/Products/Singles/Amonkhet/Cartouche-of-Knowledge,9823,0.01,94,0.10
/en/Magic/Products/Singles/Amonkhet/Vizier-of-Tumbling-Sands,7207,0.01,155,0.02
/en/Magic/Products/Singles/Commander-Anthology/Mortify,1177,0.08,0,N/A
/en/Magic/Products/Singles/Dominaria/In-Bolas-s-Clutches,9269,0.01,105,0.10
/en/Magic/Products/Singles/Commander-2018/Bruna-Light-of-Alabaster,1456,0.18,0,N/A
/en/Magic/Products/Singles/Ultimate-Masters/Resurrection,6038,0.01,860,0.02
/en/Magic/Products/Singles/Ravnica-Allegiance/Bring-to-Trial,12141,0.01,396,0.05
/en/Magic/Products/Singles/Ravnica-Allegiance/Thirsting-Shade,12116,0.01,374,0.04
/en/Magic/Products/Singles/Mirrodin/Pyrite-Spellbomb,5930,0.01,73,0.35
/en/Magic/Products/Singles/Mirrodin/Slagwurm-Armor,2617,0.01,43,0.09
/en/Magic/Products/Singles/Revised/Atog,1262,0.05,0,N/A
/en/Magic/Products/Singles/Ice-Age/Portent,1484,0.02,0,N/A
/en/Magic/Products/Singles/Tempest/Mana-Severance,455,1.50,0,N/A
/en/Magic/Products/Singles/Nemesis/Seal-of-Removal,2106,0.01,38,6.00
/en/Magic/Products/Singles/Champions-of-Kamigawa/Dosan-the-Falling-Leaf,657,0.19,40,3.00
/en/Magic/Products/Singles/Saviors-of-Kamigawa/Freed-from-the-Real,1575,0.01,53,0.50
/en/Magic/Products/Singles/Ravnica-City-of-Guilds/Suppression-Field,1804,0.14,91,1.50
/en/Magic/Products/Singles/Shadowmoor/Savor-the-Moment,669,0.80,50,5.40
/en/Magic/Products/Singles/Magic-2011/Leyline-of-Punishment,909,0.26,89,2.00
/en/Magic/Products/Singles/Return-to-Ravnica/Jarad-Golgari-Lich-Lord,1041,0.35,73,2.00
/en/Magic/Products/Singles/Gatecrash/Obzedat-Ghost-Council,1223,0.35,112,4.95
/en/Magic/Products/Singles/Theros/Abhorrent-Overlord,3068,0.02,333,0.10
/en/Magic/Products/Singles/Journey-into-Nyx/Keranos-God-of-Storms,922,4.99,73,39.90
/en/Magic/Products/Singles/Magic-2015/Shivan-Reef,666,0.94,103,2.75
/en/Magic/Products/Singles/Khans-of-Tarkir/Empty-the-Pits,2748,0.10,223,0.94
/en/Magic/Products/Singles/Commander-2014/Angelic-Field-Marshal,265,0.25,0,N/A
/en/Magic/Products/Singles/Fate-Reforged/Yasova-Dragonclaw,4511,0.02,182,0.25
/en/Magic/Products/Singles/Duel-Decks-Zendikar-vs-Eldrazi/Pawn-of-Ulamog,1109,0.02,0,N/A
/en/Magic/Products/Singles/Battle-for-Zendikar/Oran-Rief-Hydra,5084,0.01,349,0.04
/en/Magic/Products/Singles/Battle-for-Zendikar/Breaker-of-Armies,6772,0.01,168,0.02
/en/Magic/Products/Singles/Battle-for-Zendikar/Eldrazi-Devastator,11555,0.01,201,0.05
/en/Magic/Products/Singles/Oath-of-the-Gatewatch/Sphinx-of-the-Final-Word,1256,0.38,100,2.50
/en/Magic/Products/Singles/Duel-Decks-Blessed-vs-Cursed/Gravecrawler,589,4.80,0,N/A
/en/Magic/Products/Singles/Aether-Revolt/Battle-at-the-Bridge,4001,0.02,261,0.14
/en/Magic/Products/Singles/Aether-Revolt/Pia-s-Revolution,4738,0.02,260,0.05
/en/Magic/Products/Singles/Amonkhet/Heaven-Earth,6114,0.02,361,0.10
/en/Magic/Products/Singles/Commander-Anthology/Farhaven-Elf,803,0.04,0,N/A
/en/Magic/Products/Singles/Standard-Showdown-Promos/Forest-Version-1,1225,0.10,1225,0.27
/en/Magic/Products/Singles/Iconic-Masters/Emerge-Unscathed,6607,0.01,796,0.04
/en/Magic/Products/Singles/Unstable/Zombie-Token-Black-22,1791,0.10,1791,0.10
/en/Magic/Products/Singles/Masters-25/Grenzo-Dungeon-Warden,1068,0.09,74,2.20
/en/Magic/Products/Singles/Dominaria/Sorcerer-s-Wand,9269,0.01,214,0.07
/en/Magic/Products/Singles/Dominaria/Triumph-of-Gerrard,9325,0.01,189,0.10
/en/Magic/Products/Singles/Battlebond/Doubling-Season,486,20.61,56,40.00
/en/Magic/Products/Singles/Commander-Anthology-II/Temple-of-the-False-God-Version-1,1269,0.10,0,N/A
/en/Magic/Products/Singles/Core-2019/Blood-Divination,8463,0.01,166,0.05
/en/Magic/Products/Singles/Core-2019/Dragon-Egg,7023,0.01,131,0.08
/en/Magic/Products/Singles/Commander-2018/Enchantresss-Presence,1838,0.95,0,N/A
/en/Magic/Products/Singles/Guilds-of-Ravnica/Sworn-Companions,15217,0.01,521,0.02
/en/Magic/Products/Singles/Guilds-of-Ravnica/Urban-Utopia,14749,0.01,459,0.02
/en/Magic/Products/Singles/Guilds-of-Ravnica-Guild-Kits/Boros-Signet,1332,0.02,0,N/A
/en/Magic/Products/Singles/Ravnica-Allegiance-Guild-Kits/Ruric-Thar-the-Unbowed,550,0.90,550,0.90
/en/Magic/Products/Singles/Revised/Mountain-Version-3,1129,0.02,0,N/A
/en/Magic/Products/Singles/Dissension/Magewright-s-Stone,788,0.01,34,0.15
/en/Magic/Products/Singles/Time-Spiral/Walk-the-Aeons,964,0.49,66,4.50
/en/Magic/Products/Singles/Tenth-Edition/Skyshroud-Ranger,1201,0.02,8,5.00
/en/Magic/Products/Singles/Lorwyn/Tarfire,2941,0.02,102,6.99
/en/Magic/Products/Singles/Shards-of-Alara/Ranger-of-Eos,1097,0.75,190,4.75
/en/Magic/Products/Singles/Zendikar/Ob-Nixilis-the-Fallen,462,1.87,66,4.00
/en/Magic/Products/Singles/Zendikar/Burst-Lightning,5714,0.01,111,0.25
/en/Magic/Products/Singles/Scars-of-Mirrodin/Ichor-Rats,1272,0.02,49,0.20
/en/Magic/Products/Singles/Innistrad/Geist-of-Saint-Traft,723,5.99,75,19.99
/en/Magic/Products/Singles/Dark-Ascension/Increasing-Ambition,1200,0.10,100,1.00
/en/Magic/Products/Singles/Return-to-Ravnica/Selesnya-Charm,5344,0.02,142,0.39
/en/Magic/Products/Singles/Gatecrash/Lord-of-the-Void,285,1.49,31,4.99
/en/Magic/Products/Singles/Magic-2014/Door-of-Destinies,549,0.98,75,2.95
/en/Magic/Products/Singles/Journey-into-Nyx/Temple-of-Epiphany,1334,1.00,110,3.56
/en/Magic/Products/Singles/Magic-2015/The-Chain-Veil,532,5.99,46,24.99
/en/Magic/Products/Singles/Magic-2015/Leeching-Sliver,1798,0.02,63,0.50
/en/Magic/Products/Singles/Commander-2014/Sudden-Spoiling,220,0.20,0,N/A
/en/Magic/Products/Singles/Battle-for-Zendikar/Titan-s-Presence,6418,0.01,253,0.05
/en/Magic/Products/Singles/Shadows-over-Innistrad/From-Under-the-Floorboards,4353,0.02,276,0.15
/en/Magic/Products/Singles/Friday-Night-Magic-Promos/Spatial-Contortion,1968,0.02,1968,0.02
/en/Magic/Products/Singles/Eldritch-Moon/Ulvenwald-Captive-Ulvenwald-Abomination,10605,0.01,362,0.02
/en/Magic/Products/Singles/Conspiracy-Take-the-Crown/Faith-s-Reward,828,0.14,54,0.80
/en/Magic/Products/Singles/Commander-2016/Ravos-Soultender,195,3.99,195,4.00
/en/Magic/Products/Singles/Aether-Revolt/Efficient-Construction,7034,0.01,136,0.05
/en/Magic/Products/Singles/Modern-Masters-2017/Damnation,307,16.50,70,23.00
/en/Magic/Products/Singles/Commander-Anthology/Essence-Warden,642,0.57,0,N/A
/en/Magic/Products/Singles/Commander-Anthology/Saproling-Token-Green-11,4043,0.01,0,N/A
/en/Magic/Products/Singles/Iconic-Masters/Primeval-Titan,397,6.50,62,11.99
/en/Magic/Products/Singles/Iconic-Masters/Golgari-Rot-Farm,3936,0.02,260,0.25
/en/Magic/Products/Singles/Ixalan/Queen-s-Commission,12831,0.01,200,0.02
/en/Magic/Products/Singles/Rivals-of-Ixalan/Atzocan-Seer,6896,0.02,182,0.15
/en/Magic/Products/Singles/Masters-25/Nicol-Bolas,722,0.29,84,4.00
/en/Magic/Products/Singles/Masters-25/Pendelhaven,717,2.00,89,4.50
/en/Magic/Products/Singles/Masters-25/Elvish-Piper,746,1.00,110,2.90
/en/Magic/Products/Singles/Masters-25/Blightning,1792,0.02,137,0.25
/en/Magic/Products/Singles/Dominaria/Construct-Token-Artifact-00,249,0.20,0,N/A
/en/Magic/Products/Singles/Dominaria/Mountain-Version-1,3265,0.01,128,0.07
/en/Magic/Products/Singles/Commander-2018/Thopter-Spy-Network,1745,0.10,0,N/A
/en/Magic/Products/Singles/Commander-2018/Acidic-Slime,1563,0.04,0,N/A
/en/Magic/Products/Singles/Guilds-of-Ravnica/Inescapable-Blaze,9583,0.01,287,0.07
/en/Magic/Products/Singles/Ultimate-Masters/Drake-Token-Blue-2-2,1378,0.01,0,N/A
/en/Magic/Products/Singles/Ravnica-Allegiance/Vizkopa-Vampire,12108,0.01,359,0.04
/en/Magic/Products/Singles/Invasion/Forest-Version-1,502,0.02,136,1.99
/en/Magic/Products/Singles/Revised/Plains-Version-2,885,0.05,0,N/A
/en/Magic/Products/Singles/Chronicles/Urza-s-Power-Plant-Version-4,710,0.50,0,N/A
/en/Magic/Products/Singles/Stronghold/Primal-Rage,827,0.05,0,N/A
/en/Magic/Products/Singles/Nemesis/Massacre,1272,0.10,39,11.50
/en/Magic/Products/Singles/Future-Sight/Grove-of-the-Burnwillows,949,8.39,41,60.00
/en/Magic/Products/Singles/Rise-of-the-Eldrazi/Momentous-Fall,740,0.25,59,2.00
/en/Magic/Products/Singles/Duel-Decks-Elspeth-vs-Tezzeret/Elspeth-KnightErrant,807,1.99,807,1.99
/en/Magic/Products/Singles/Innistrad/Ghoulcaller-s-Chant,1988,0.02,39,0.19
/en/Magic/Products/Singles/Avacyn-Restored/Temporal-Mastery,576,8.00,89,15.00
/en/Magic/Products/Singles/Avacyn-Restored/Angel-of-Jubilation,679,1.49,38,3.01
/en/Magic/Products/Singles/Avacyn-Restored/Ulvenwald-Tracker,1541,0.05,81,0.99
/en/Magic/Products/Singles/Magic-2013/Fungal-Sprouting,1523,0.02,36,0.14
/en/Magic/Products/Singles/Return-to-Ravnica/Underworld-Connections,2837,0.05,202,0.49
/en/Magic/Products/Singles/Dragons-Maze/Progenitor-Mimic,929,0.35,99,2.50
/en/Magic/Products/Singles/Dragons-Maze/Emmara-Tandris,2206,0.02,79,0.25
/en/Magic/Products/Singles/Magic-2014/Sporemound,3518,0.01,45,0.02
/en/Magic/Products/Singles/Fate-Reforged/Sultai-Emissary,9773,0.01,93,0.02
/en/Magic/Products/Singles/Dragons-of-Tarkir/Surrak-the-Hunt-Caller,3092,0.05,146,0.80
/en/Magic/Products/Singles/Modern-Masters-2015/Cryptic-Command,657,17.90,117,25.00
/en/Magic/Products/Singles/Modern-Masters-2015/Dispatch,1253,0.25,174,0.90
/en/Magic/Products/Singles/Magic-Origins/Fleshbag-Marauder,3333,0.02,59,0.70
/en/Magic/Products/Singles/Duel-Decks-Blessed-vs-Cursed/Dread-Return,1226,0.02,0,N/A
/en/Magic/Products/Singles/Eternal-Masters/Green-Sun-s-Zenith,375,3.99,68,8.50
/en/Magic/Products/Singles/Conspiracy-Take-the-Crown/Kaya-Ghost-Assassin-Version-1,108,11.99,0,N/A
/en/Magic/Products/Singles/Modern-Masters-2017/Arid-Mesa,366,25.50,92,38.49
/en/Magic/Products/Singles/Modern-Masters-2017/Harmonize,1718,0.02,190,0.25
/en/Magic/Products/Singles/Buy-a-Box-Promos/Archfiend-of-Ifnir,1893,0.02,1893,0.02
/en/Magic/Products/Singles/Commander-Anthology/Lightning-Greaves,172,1.90,0,N/A
/en/Magic/Products/Singles/Hour-of-Devastation/Hour-of-Glory,6767,0.02,295,0.15
/en/Magic/Products/Singles/Open-House-Promos/Walk-the-Plank,1312,0.10,1312,0.10
/en/Magic/Products/Singles/Iconic-Masters/Abyssal-Persecutor,1831,0.15,186,0.90
/en/Magic/Products/Singles/Duel-Decks-Merfolk-vs-Goblins/Island-Version-4,3351,0.01,0,N/A
/en/Magic/Products/Singles/Rivals-of-Ixalan/Bishop-of-Binding,3834,0.03,183,0.10
/en/Magic/Products/Singles/Dominaria/Thallid-Soothsayer,9541,0.01,199,0.02
/en/Magic/Products/Singles/Battlebond/Archfiend-of-Despair,228,8.80,27,25.95
/en/Magic/Products/Singles/Battlebond/Shock,3481,0.01,45,0.10
/en/Magic/Products/Singles/Core-2019/Ravenous-Harpy,7747,0.01,160,0.03
/en/Magic/Products/Singles/Commander-2018/Entreat-the-Dead,1597,1.15,0,N/A
/en/Magic/Products/Singles/Commander-2018/Dragon-Egg-Token-Dragon-Token-R-22,855,0.05,0,N/A
/en/Magic/Products/Singles/Mirrodin/Necrogen-Mists,632,0.15,107,2.00
/en/Magic/Products/Singles/Mirrodin/Iron-Myr,4020,0.01,40,0.10
/en/Magic/Products/Singles/Mirrodin/Sun-Droplet,1315,0.02,83,1.90
/en/Magic/Products/Singles/Torment/Tainted-Field,1025,0.05,31,4.00
/en/Magic/Products/Singles/Chronicles/Urza-s-Mine-Version-3,890,0.40,0,N/A
/en/Magic/Products/Singles/Alliances/Gorilla-Shaman-Version-2,923,0.05,0,N/A
/en/Magic/Products/Singles/Tempest/Dread-of-Night,458,0.15,0,N/A
/en/Magic/Products/Singles/Champions-of-Kamigawa/Time-of-Need,1377,0.02,90,1.00
/en/Magic/Products/Singles/Planar-Chaos/Keen-Sense,1828,0.15,118,1.39
/en/Magic/Products/Singles/Future-Sight/Riftsweeper,2137,0.02,49,0.24
/en/Magic/Products/Singles/Zendikar/Punishing-Fire,3457,0.02,120,5.47
/en/Magic/Products/Singles/Worldwake/Kor-Firewalker,3553,0.02,178,1.00
/en/Magic/Products/Singles/Magic-2011/Doom-Blade,4118,0.01,123,0.30
/en/Magic/Products/Singles/Dark-Ascension/Diregraf-Captain,3410,0.02,125,0.69
/en/Magic/Products/Singles/Magic-2013/Reliquary-Tower,1124,0.35,79,2.50
/en/Magic/Products/Singles/Gatecrash/Boros-Reckoner,2081,0.40,293,1.20
/en/Magic/Products/Singles/Dragons-Maze/Renegade-Krasis,1778,0.04,150,0.30
/en/Magic/Products/Singles/Born-of-the-Gods/Archetype-of-Finality,2300,0.02,59,0.20
/en/Magic/Products/Singles/Journey-into-Nyx/Dictate-of-the-Twin-Gods,2055,0.05,155,0.10
/en/Magic/Products/Singles/Journey-into-Nyx/Godsend,636,2.69,45,8.89
/en/Magic/Products/Singles/Conspiracy/Liliana-s-Specter,3332,0.01,25,0.30
/en/Magic/Products/Singles/Khans-of-Tarkir/Crackling-Doom,4357,0.02,257,0.49
/en/Magic/Products/Singles/Fate-Reforged/Jungle-Hollow,8431,0.01,368,0.04
/en/Magic/Products/Singles/Dragons-of-Tarkir/Dragonlord-Dromoka,600,6.49,54,11.99
/en/Magic/Products/Singles/Dragons-of-Tarkir/Dragonlord-Ojutai,1062,3.90,80,13.50
/en/Magic/Products/Singles/Magic-Origins/Orbs-of-Warding,2339,0.05,137,0.20
/en/Magic/Products/Singles/Battle-for-Zendikar/Ruinous-Path,4679,0.02,484,0.10
/en/Magic/Products/Singles/Battle-for-Zendikar/Brutal-Expulsion,6686,0.02,389,0.14
/en/Magic/Products/Singles/Friday-Night-Magic-Promos/Crumbling-Vestige,1810,0.02,1355,0.02
/en/Magic/Products/Singles/Modern-Masters-2017/Azorius-Signet,658,0.02,63,1.00
/en/Magic/Products/Singles/Hour-of-Devastation/Desert-of-the-Mindful,11703,0.01,219,0.09
/en/Magic/Products/Singles/Explorers-of-Ixalan/Quicksilver-Amulet,490,3.50,0,N/A
/en/Magic/Products/Singles/Masters-25/Mikokoro-Center-of-the-Sea,1318,1.00,108,4.49
/en/Magic/Products/Singles/Dominaria/Island-Version-1,3258,0.01,136,0.10
/en/Magic/Products/Singles/Dominaria/Thallid-Omnivore,14954,0.01,331,0.02
/en/Magic/Products/Singles/Guilds-of-Ravnica-Guild-Kits/Legion-Loyalist,382,3.79,0,N/A
/en/Magic/Products/Singles/Legions/Quick-Sliver,3839,0.01,47,0.20
/en/Magic/Products/Singles/Odyssey/Firebolt,2566,0.02,63,2.50
/en/Magic/Products/Singles/Ice-Age/Urza-s-Bauble,797,0.10,0,N/A
/en/Magic/Products/Singles/Future-Sight/Heartwood-Storyteller,669,0.39,52,3.49
/en/Magic/Products/Singles/Lorwyn/Austere-Command,737,1.20,91,6.75
/en/Magic/Products/Singles/Lorwyn/Mistbind-Clique,760,2.10,64,7.70
/en/Magic/Products/Singles/Scars-of-Mirrodin/Kuldotha-Rebirth,3096,0.01,76,0.40
/en/Magic/Products/Singles/Mirrodin-Besieged/Blightsteel-Colossus,278,16.49,43,74.98
/en/Magic/Products/Singles/Mirrodin-Besieged/Darksteel-Plate,892,2.00,96,4.00
/en/Magic/Products/Singles/Return-to-Ravnica/Guttersnipe,4483,0.02,125,0.45
/en/Magic/Products/Singles/Commander-2013/Incendiary-Command,1891,0.08,0,N/A
/en/Magic/Products/Singles/Fate-Reforged/Soulflayer,3035,0.04,113,0.99
/en/Magic/Products/Singles/Dragons-of-Tarkir/Duress,6539,0.01,121,0.49
/en/Magic/Products/Singles/Modern-Masters-2015/Burst-Lightning,4406,0.01,370,0.04
/en/Magic/Products/Singles/Commander-2015/Basalt-Monolith,400,0.50,0,N/A
/en/Magic/Products/Singles/Eternal-Masters/Sinkhole,1017,3.30,196,6.00
/en/Magic/Products/Singles/Commander-2016/Thunderfoot-Baloth,294,0.10,0,N/A
/en/Magic/Products/Singles/Modern-Masters-2017/Gruul-Guildgate,3948,0.01,340,0.02
/en/Magic/Products/Singles/Ixalan/Daring-Saboteur,5051,0.02,303,0.19
/en/Magic/Products/Singles/Commander-2017/Darksteel-Ingot,1473,0.02,0,N/A
/en/Magic/Products/Singles/Iconic-Masters/Mnemonic-Wall,6921,0.01,619,0.02
/en/Magic/Products/Singles/Iconic-Masters/Inspiring-Call,3833,0.01,304,0.02
/en/Magic/Products/Singles/Iconic-Masters/Rakdos-Carnarium,4130,0.02,300,0.10
/en/Magic/Products/Singles/Unstable/Spirit-Token-White-11,1115,0.10,1115,0.14
/en/Magic/Products/Singles/Rivals-of-Ixalan/Forerunner-of-the-Coalition,6527,0.02,249,0.08
/en/Magic/Products/Singles/Masters-25/Courser-of-Kruphix,549,2.85,91,5.30
/en/Magic/Products/Singles/Masters-25/Pyroclasm,2233,0.02,163,0.58
/en/Magic/Products/Singles/Dominaria/Swamp-Version-3,3527,0.01,238,0.10
/en/Magic/Products/Singles/Commander-Anthology-II/Vorel-of-the-Hull-Clade,561,0.19,0,N/A
/en/Magic/Products/Singles/Commander-Anthology-II/Wurm-Token-Artifact-33-Deathtouch,932,0.70,0,N/A
/en/Magic/Products/Singles/Commander-2018/Creeping-Renaissance,1705,0.10,0,N/A
/en/Magic/Products/Singles/Commander-2018/Akromas-Vengeance,2262,0.11,0,N/A
/en/Magic/Products/Singles/Guilds-of-Ravnica/Demotion,9817,0.01,311,0.05
/en/Magic/Products/Singles/Judgment/Cunning-Wish,874,1.49,104,14.00
/en/Magic/Products/Singles/Fourth-Edition/Llanowar-Elves,2150,0.02,0,N/A
/en/Magic/Products/Singles/Chronicles/Urza-s-Mine-Version-2,623,0.45,0,N/A
/en/Magic/Products/Singles/Urzas-Destiny/Attrition,663,2.19,53,16.00
/en/Magic/Products/Singles/Champions-of-Kamigawa/Blood-Speaker,1506,0.02,40,0.25
/en/Magic/Products/Singles/Time-Spiral/Knight-of-the-Holy-Nimbus,2703,0.02,39,0.29
/en/Magic/Products/Singles/Worldwake/Kalastria-Highborn,1002,0.80,83,4.75
/en/Magic/Products/Singles/Rise-of-the-Eldrazi/Devastating-Summons,956,0.08,109,1.89
/en/Magic/Products/Singles/Scars-of-Mirrodin/Sunblast-Angel,1830,0.05,223,0.10
/en/Magic/Products/Singles/Magic-2012/Sunpetal-Grove,343,0.80,99,2.95
/en/Magic/Products/Singles/Dark-Ascension/Chalice-of-Life-Chalice-of-Death,1474,0.15,126,0.40
/en/Magic/Products/Singles/Avacyn-Restored/Killing-Wave,821,0.14,94,0.75
/en/Magic/Products/Singles/Return-to-Ravnica/Azor-s-Elocutors,3355,0.02,176,0.10
/en/Magic/Products/Singles/Gatecrash/Aurelia-s-Fury,1199,0.20,122,2.25
/en/Magic/Products/Singles/Gatecrash/Shattering-Blow,6555,0.01,146,0.05
/en/Magic/Products/Singles/Dragons-Maze/Master-of-Cruelties,558,2.15,55,4.99
/en/Magic/Products/Singles/Magic-2014/Ratchet-Bomb,773,0.40,113,1.00
/en/Magic/Products/Singles/Born-of-the-Gods/Kiora-the-Crashing-Wave,866,1.24,67,6.00
/en/Magic/Products/Singles/Magic-2015/Wall-of-Essence,2215,0.02,61,0.24
/en/Magic/Products/Singles/Commander-2014/Domineering-Will,514,0.10,0,N/A
/en/Magic/Products/Singles/Fate-Reforged/Goblin-Heelcutter,8636,0.01,56,0.09
/en/Magic/Products/Singles/Magic-Origins/Molten-Vortex,2444,0.05,149,0.50
/en/Magic/Products/Singles/Battle-for-Zendikar/Catacomb-Sifter,9354,0.01,181,0.10
/en/Magic/Products/Singles/Eldritch-Moon/Spirit-of-the-Hunt,4773,0.02,269,0.10
/en/Magic/Products/Singles/Kaladesh/Servant-of-the-Conduit,4952,0.02,264,0.05
/en/Magic/Products/Singles/Aether-Revolt/Midnight-Entourage,6418,0.02,342,0.10
/en/Magic/Products/Singles/Modern-Masters-2017/Stony-Silence,271,6.99,45,9.98
/en/Magic/Products/Singles/Commander-Anthology/Bant-Panorama,276,0.08,0,N/A
/en/Magic/Products/Singles/Commander-2017/The-Ur-Dragon-Version-1,428,2.00,428,3.50
/en/Magic/Products/Singles/Rivals-of-Ixalan/Captain-s-Hook,5169,0.02,242,0.05
/en/Magic/Products/Singles/Dominaria/Island-Version-2,3870,0.01,224,0.10
/en/Magic/Products/Singles/Invasion/Absorb,312,3.50,36,45.00
/en/Magic/Products/Singles/Tempest/Shadow-Rift,758,0.02,0,N/A
/en/Magic/Products/Singles/Urzas-Destiny/Rofellos-Llanowar-Emissary,671,9.99,19,185.00
/en/Magic/Products/Singles/Mercadian-Masques/Peat-Bog,672,0.02,42,12.50
/en/Magic/Products/Singles/Guildpact/Godless-Shrine,1023,5.95,95,29.99
/en/Magic/Products/Singles/Ravnica-City-of-Guilds/Congregation-at-Dawn,1974,0.02,133,0.90
/en/Magic/Products/Singles/Ravnica-City-of-Guilds/Golgari-Signet,5048,0.01,88,0.90
/en/Magic/Products/Singles/Time-Spiral/Gauntlet-of-Power,829,1.39,78,6.90
/en/Magic/Products/Singles/Planar-Chaos/Big-Game-Hunter,1225,0.04,79,4.00
/en/Magic/Products/Singles/Future-Sight/Coalition-Relic,625,1.49,45,19.99
/en/Magic/Products/Singles/Shadowmoor/Crimson-Wisps,1868,0.02,106,1.00
/en/Magic/Products/Singles/Alara-Reborn/Ardent-Plea,1199,0.10,138,1.25
/en/Magic/Products/Singles/Alara-Reborn/Wargate,612,0.89,40,3.49
/en/Magic/Products/Singles/Zendikar/Plains-Version-4,3288,0.04,162,2.20
/en/Magic/Products/Singles/Worldwake/Lodestone-Golem,1852,0.25,171,3.00
/en/Magic/Products/Singles/Worldwake/Everflowing-Chalice,2219,0.03,105,0.99
/en/Magic/Products/Singles/Rise-of-the-Eldrazi/Oust,1855,0.02,79,17.99
/en/Magic/Products/Singles/Magic-2011/Condemn,2626,0.02,77,0.85
/en/Magic/Products/Singles/Mirrodin-Besieged/Consecrated-Sphinx,624,5.99,75,24.95
/en/Magic/Products/Singles/Innistrad/Mikaeus-the-Lunarch,648,2.00,80,3.80
/en/Magic/Products/Singles/Innistrad/Skirsdag-High-Priest,1626,0.02,270,0.18
/en/Magic/Products/Singles/Innistrad/Caravan-Vigil,3364,0.01,74,0.05
/en/Magic/Products/Singles/Innistrad/Tree-of-Redemption,624,0.60,63,2.50
/en/Magic/Products/Singles/Born-of-the-Gods/Herald-of-Torment,5176,0.02,212,0.07
/en/Magic/Products/Singles/Journey-into-Nyx/Launch-the-Fleet,1497,0.08,163,0.49
/en/Magic/Products/Singles/Modern-Masters-2015/Mutagenic-Growth,674,0.50,125,1.99
/en/Magic/Products/Singles/Modern-Masters-2015/Sphere-of-the-Suns,5109,0.01,552,0.03
/en/Magic/Products/Singles/Eternal-Masters/Lys-Alana-Huntmaster,2668,0.01,243,0.05
/en/Magic/Products/Singles/Conspiracy-Take-the-Crown/Skyline-Despot,516,0.10,29,5.00
/en/Magic/Products/Singles/Conspiracy-Take-the-Crown/Expropriate,133,29.00,11,86.99
/en/Magic/Products/Singles/Conspiracy-Take-the-Crown/Selvala-s-Stampede,838,0.50,33,7.00
/en/Magic/Products/Singles/Kaladesh/Servo-Token-Artifact-11-Version-1,15243,0.01,4,1.00
/en/Magic/Products/Singles/Commander-Anthology/Myriad-Landscape,474,0.65,0,N/A
/en/Magic/Products/Singles/Commander-Anthology/Seaside-Citadel,525,0.07,0,N/A
/en/Magic/Products/Singles/Commander-Anthology/Elf-Warrior-Token-Green-11,3290,0.02,0,N/A
/en/Magic/Products/Singles/Hour-of-Devastation/Desert-of-the-Indomitable,11459,0.01,210,0.08
/en/Magic/Products/Singles/Commander-2017/Bloodforged-Battle-Axe,242,2.15,0,N/A
/en/Magic/Products/Singles/Commander-2017/Edgar-Markov-Version-1,554,1.50,554,1.50
/en/Magic/Products/Singles/Ixalan/Emperor-s-Vanguard,5981,0.02,337,0.10
/en/Magic/Products/Singles/Dominaria/Mountain-Version-2,4048,0.01,291,0.02
/en/Magic/Products/Singles/Battlebond/Sentinel-Tower,1635,0.10,58,2.00
/en/Magic/Products/Singles/Commander-Anthology-II/Angel-of-Serenity,615,0.30,0,N/A
/en/Magic/Products/Singles/Commander-Anthology-II/Worn-Powerstone,655,0.02,0,N/A
/en/Magic/Products/Singles/Global-Series-Jiang-Yanggu-Mu-Yanling/Island,2835,0.02,0,N/A
